Date,Month N Year,TotalVaccinated,0-14,15-24,25-34,35-44,45-54,55-64,65-74,75+,Undisclosed
2021-08-25,2021-08-01,23465,289,3363,5648,3416,2623,2939,2577,2610,0
2021-08-25,2021-08-01,19442,516,2912,2856,2983,3299,3292,2184,1400,0
2021-08-25,2021-08-01,24605,750,3297,3492,4130,4165,3772,3284,1715,0
2021-08-25,2021-08-01,28313,568,2851,4418,4772,4260,4722,4004,2718,0
2021-08-25,2021-08-01,21304,484,2710,3410,3399,3242,3431,2847,1781,0
2021-08-25,2021-08-01,20175,411,2661,4620,3703,3412,2941,1603,824,0
2021-08-25,2021-08-01,16921,526,2626,2684,2704,3106,2729,1647,899,0
2021-08-25,2021-08-01,18257,654,3252,2966,2918,3277,2817,1479,894,0
2021-08-25,2021-08-01,21922,335,2416,2948,3095,3272,4136,3454,2266,0
2021-08-25,2021-08-01,28953,475,3035,4426,3691,4152,5262,4809,3103,0
2021-08-25,2021-08-01,21012,545,2763,3317,3754,3688,3428,2284,1233,0
2021-08-25,2021-08-01,15555,540,2673,2751,2523,2766,2269,1321,712,0
2021-08-25,2021-08-01,17806,563,2972,2904,2935,3249,2690,1660,833,0
2021-08-25,2021-08-01,25508,737,3161,3053,3852,4190,4395,4121,1999,0
2021-08-25,2021-08-01,21205,537,2660,2766,3339,3483,3722,2828,1870,0
2021-08-25,2021-08-01,20258,216,1749,4621,2909,2532,3014,2657,2560,0
2021-08-25,2021-08-01,20698,309,2335,4116,3486,2815,2924,2829,1884,0
2021-08-25,2021-08-01,21482,381,2149,3623,3539,3178,3605,3006,2001,0
2021-08-25,2021-08-01,20607,341,1919,3154,2970,2842,3689,3393,2299,0
2021-08-25,2021-08-01,15517,535,2348,2489,2686,2697,2427,1533,802,0
2021-08-25,2021-08-01,14230,309,1833,2691,2345,2165,2291,1716,880,0
2021-08-25,2021-08-01,15506,287,1665,3041,2518,2184,2285,2130,1396,0
2021-08-25,2021-08-01,14397,256,1286,2740,2683,2089,2351,1930,1062,0
2021-08-25,2021-08-01,17046,381,2066,2867,2720,2824,2958,2143,1087,0
2021-08-25,2021-08-01,16114,385,1914,2315,2412,2434,2801,2121,1732,0
2021-08-25,2021-08-01,15326,435,2054,2261,2441,2615,2540,1744,1236,0
2021-08-25,2021-08-01,14550,236,1325,1611,1937,1868,2466,2907,2200,0
2021-08-25,2021-08-01,19658,293,1613,1572,1866,2761,4189,4261,3103,0
2021-08-25,2021-08-01,8970,125,924,1287,1180,1276,1640,1446,1092,0
2021-08-25,2021-08-01,5153,32,828,1545,867,620,602,427,232,0
2021-08-25,2021-08-01,11049,204,937,1056,1541,1629,1982,2050,1650,0
2021-08-25,2021-08-01,8616,84,451,594,584,807,1528,2220,2348,0
2021-08-25,2021-08-01,13556,108,677,560,732,1319,2797,3935,3428,0
2021-08-25,2021-08-01,4284,86,537,407,652,782,795,704,321,0
2021-08-25,2021-08-01,6367,70,531,1399,1356,1021,848,673,469,0
2021-08-25,2021-08-01,7456,59,322,530,563,705,1083,2210,1984,0
2021-08-25,2021-08-01,10583,213,1087,899,859,1409,2133,2059,1924,0
2021-08-25,2021-08-01,2100,62,291,218,263,336,397,361,172,0
2021-08-25,2021-08-01,2171,22,257,536,355,297,296,290,118,0
2021-08-25,2021-08-01,9309,49,262,292,443,545,1219,2819,3680,0
2021-08-25,2021-08-01,3116,52,274,179,335,496,627,770,383,0
2021-08-25,2021-08-01,3435,43,252,319,338,382,528,832,741,0
2021-08-25,2021-08-01,2703,149,450,456,477,361,412,270,128,0
2021-08-25,2021-08-01,4614,43,348,948,806,718,853,638,260,0
2021-08-25,2021-08-01,3724,11,102,114,141,219,626,1260,1251,0
2021-08-25,2021-08-01,4568,117,646,386,573,946,1046,550,304,0
2021-08-25,2021-08-01,2481,35,220,274,313,382,432,387,438,0
2021-08-25,2021-08-01,7533,78,432,253,313,789,1550,2196,1922,0
2021-08-25,2021-08-01,9137,62,369,359,330,871,2302,3097,1747,0
2021-08-25,2021-08-01,1097,28,96,146,158,158,189,207,115,0
2021-08-25,2021-08-01,18332,0,77,153,187,417,2602,6604,8284,8
2021-08-25,2021-08-01,18379,10,92,131,165,322,1986,6519,9154,0
2021-08-25,2021-08-01,445,0,25,23,34,42,72,138,107,4
2021-08-25,2021-08-01,759,25,102,97,135,106,144,103,47,0
2021-08-25,2021-08-01,923,0,102,339,171,98,92,58,55,8
2021-08-25,2021-08-01,235,0,13,29,30,29,45,47,37,5
2021-08-25,2021-08-01,2853,0,27,35,30,60,575,1188,931,7
2021-08-25,2021-08-01,2328,0,63,92,71,134,441,814,707,6
2021-08-25,2021-08-01,105,0,12,11,17,19,13,16,17,0
2021-08-25,2021-08-01,1958,33,180,136,178,280,432,462,257,0
2021-08-25,2021-08-01,11191,241,1229,1211,1562,1710,2084,2085,1069,0
2021-08-25,2021-08-01,4,0,0,0,0,0,0,0,0,4
2021-08-25,2021-08-01,9408,134,643,1343,1201,1109,1548,1762,1668,0
2021-08-25,2021-08-01,15928,223,1066,1254,1548,1844,2736,3534,3723,0
2021-08-25,2021-08-01,16893,173,999,1855,1483,1468,2435,3761,4719,0
2021-08-25,2021-08-01,9192,146,1013,2029,1787,1480,1354,954,429,0
2021-08-25,2021-08-01,14155,460,2061,1369,2877,3031,1904,1459,994,0
2021-08-25,2021-08-01,10077,234,1396,927,1582,1959,1562,1545,872,0
2021-08-25,2021-08-01,18505,328,1496,1308,2194,2449,2666,4315,3749,0
2021-08-25,2021-08-01,16370,275,1412,2116,2416,2443,2836,2614,2258,0
2021-08-25,2021-08-01,11959,190,1127,2682,2190,1754,1748,1390,878,0
2021-08-25,2021-08-01,11177,213,1301,1320,1431,1620,2006,1973,1313,0
2021-08-25,2021-08-01,20586,387,1817,2487,2572,3023,3506,3529,3265,0
2021-08-25,2021-08-01,11213,208,1158,1977,2018,1851,1859,1382,760,0
2021-08-25,2021-08-01,13984,190,1077,1211,1295,1610,2100,3125,3376,0
2021-08-25,2021-08-01,17156,348,1839,1061,1848,2853,3301,3401,2505,0
2021-08-25,2021-08-01,21362,178,1146,1121,1220,1636,2585,5668,7808,0
2021-08-25,2021-08-01,18011,533,2098,1149,3073,3634,2541,2918,2065,0
2021-08-25,2021-08-01,8924,286,1457,1296,1356,1598,1485,886,560,0
2021-08-25,2021-08-01,11458,148,1038,2585,2145,1740,1688,1353,761,0
2021-08-25,2021-08-01,13517,329,1413,1101,1278,1943,2770,2749,1934,0
2021-08-25,2021-08-01,13717,241,1099,1074,1588,1721,2411,3828,1755,0
2021-08-25,2021-08-01,7102,111,1156,1197,1174,1048,1151,812,453,0
2021-08-25,2021-08-01,4655,35,364,1119,706,608,708,684,431,0
2021-08-25,2021-08-01,3254,71,419,568,490,559,548,391,208,0
2021-08-25,2021-08-01,14777,208,1285,844,1458,2406,3303,3313,1960,0
2021-08-25,2021-08-01,8620,184,932,833,1134,1358,1854,1478,847,0
2021-08-25,2021-08-01,9102,279,1212,707,1474,1949,1635,1215,631,0
2021-08-25,2021-08-01,23472,673,3046,1415,3356,4987,3530,3345,3120,0
2021-08-25,2021-08-01,27253,467,2488,1894,2410,4151,5539,5354,4950,0
2021-08-25,2021-08-01,16747,473,1774,1777,3025,3047,2484,2096,2071,0
2021-08-25,2021-08-01,12175,342,1273,1809,2530,2233,1857,1400,731,0
2021-08-25,2021-08-01,11124,152,1108,1335,1290,1494,2084,1951,1710,0
2021-08-25,2021-08-01,6906,132,899,1131,1000,1178,1150,870,546,0
2021-09-02,2021-09-01,24792,736,3468,3508,4675,4417,3885,2420,1683,0
2021-09-02,2021-09-01,16007,669,2835,2749,2951,2897,2198,1186,522,0
2021-09-02,2021-09-01,21383,549,2540,3320,3431,3322,3858,2809,1554,0
2021-09-02,2021-09-01,15581,506,2600,2290,2416,2824,2503,1652,790,0
2021-09-02,2021-09-01,37191,1140,4260,3024,5695,6547,6537,6367,3621,0
2021-09-02,2021-09-01,18752,410,2293,2675,2523,2818,3118,2751,2164,0
2021-09-02,2021-09-01,24952,868,3917,3719,4815,5013,3416,2040,1164,0
2021-09-02,2021-09-01,23731,728,3150,3013,4274,4148,3688,3084,1646,0
2021-09-02,2021-09-01,25607,711,3226,4383,4199,3938,4560,2967,1623,0
2021-09-02,2021-09-01,18926,605,2925,2766,2889,3250,3049,2242,1200,0
2021-09-02,2021-09-01,28299,1095,4194,3637,5555,5794,4103,2576,1345,0
2021-09-02,2021-09-01,23723,975,3689,3443,4359,4360,3526,2242,1129,0
2021-09-02,2021-09-01,14184,645,2720,2118,2172,2465,2091,1291,682,0
2021-09-02,2021-09-01,16000,443,2106,2464,2614,2225,2602,2115,1431,0
2021-09-02,2021-09-01,19194,776,3287,3248,3696,3249,2649,1503,786,0
2021-09-02,2021-09-01,18243,576,2562,1892,2622,3348,2988,2467,1788,0
2021-09-02,2021-09-01,24028,533,2277,3809,4121,3849,3919,3175,2345,0
2021-09-02,2021-09-01,14613,494,2162,2154,2332,2392,2155,1821,1103,0
2021-09-02,2021-09-01,24435,390,2131,2474,2557,2870,3262,4773,5978,0
2021-09-02,2021-09-01,17372,209,1521,3735,2483,2129,2683,2389,2223,0
2021-09-02,2021-09-01,24045,344,1676,2191,2375,2435,4353,5563,5108,0
2021-09-02,2021-09-01,25673,484,2416,2163,2504,3747,5510,5172,3677,0
2021-09-02,2021-09-01,30896,733,2999,3390,4524,4561,5520,5217,3952,0
2021-09-02,2021-09-01,22504,691,3088,2525,3080,3887,4712,2985,1536,0
2021-09-02,2021-09-01,23099,351,2059,5035,3918,3269,3472,2874,2121,0
2021-09-02,2021-09-01,14991,512,2177,2751,2490,2422,2321,1503,815,0
2021-09-02,2021-09-01,24364,588,2614,3469,3602,3616,4303,3722,2450,0
2021-09-02,2021-09-01,17100,442,1870,2554,2813,2486,2811,2395,1729,0
2021-09-02,2021-09-01,12852,286,1549,1926,1828,1963,2154,1911,1235,0
2021-09-02,2021-09-01,23906,455,2382,2434,2715,3190,3665,4179,4886,0
2021-09-02,2021-09-01,19665,527,2349,2675,3245,2967,3141,2523,2238,0
2021-09-02,2021-09-01,19463,416,2258,3926,3165,2781,2822,2481,1614,0
2021-09-02,2021-09-01,18561,526,2395,3345,3296,2955,2882,1967,1195,0
2021-09-02,2021-09-01,27798,598,2044,1562,2498,3281,3929,6002,7884,0
2021-09-02,2021-09-01,18517,399,2034,2116,2458,2384,3130,3387,2609,0
2021-09-02,2021-09-01,33923,316,10663,10849,3875,2642,2674,1841,1063,0
2021-09-02,2021-09-01,37115,979,4753,6210,6208,6117,6171,4305,2372,0
2021-09-02,2021-09-01,29106,451,4301,6951,4262,3292,3727,3087,3035,0
2021-09-02,2021-09-01,25103,849,4031,3751,3899,4254,4063,2603,1653,0
2021-09-02,2021-09-01,30197,943,4155,4391,4980,5081,4624,3949,2074,0
2021-09-02,2021-09-01,35730,816,3802,5622,6021,5409,5919,4862,3279,0
2021-09-02,2021-09-01,27574,767,3932,4426,4424,4216,4352,3372,2085,0
2021-09-02,2021-09-01,27236,714,3836,6102,4874,4516,3938,2163,1093,0
2021-09-02,2021-09-01,22522,897,3895,3503,3551,3974,3529,2041,1132,0
2021-09-02,2021-09-01,24836,1094,4764,3995,3931,4367,3663,1910,1112,0
2021-09-02,2021-09-01,27887,588,3334,3811,3959,4166,5125,4195,2709,0
2021-09-02,2021-09-01,35394,699,3880,5404,4549,5149,6390,5677,3646,0
2021-09-02,2021-09-01,21582,713,3194,2476,3541,4110,3128,2789,1631,0
2021-09-02,2021-09-01,30420,1180,4594,4712,5323,5132,4779,3019,1681,0
2021-09-02,2021-09-01,23230,861,4083,3844,3880,4230,3353,1986,993,0
2021-09-02,2021-09-01,23396,585,3285,4431,3637,3418,3483,2537,2020,0
2021-09-02,2021-09-01,25986,759,3515,3455,4061,4264,4511,3290,2131,0
2021-09-02,2021-09-01,24550,294,2172,5599,3575,3043,3626,3163,3078,0
2021-09-02,2021-09-01,25285,532,3032,5051,4244,3440,3544,3264,2178,0
2021-09-02,2021-09-01,26766,617,2910,4629,4456,4026,4415,3469,2244,0
2021-09-02,2021-09-01,26114,508,2510,4022,3766,3580,4653,4239,2836,0
2021-09-02,2021-09-01,20099,765,3246,3260,3482,3465,3037,1891,953,0
2021-09-02,2021-09-01,17836,440,2392,3444,2984,2736,2805,2011,1024,0
2021-09-02,2021-09-01,17941,342,1727,3416,3296,2656,2914,2312,1278,0
2021-09-02,2021-09-01,23080,678,3014,3755,3641,3862,3905,2775,1450,0
2021-09-02,2021-09-01,20444,512,2513,3024,3116,3136,3512,2582,2049,0
2021-09-02,2021-09-01,16228,610,3415,2490,2514,2900,2269,1306,724,0
2021-09-02,2021-09-01,19646,595,2779,3004,3114,3345,3213,2099,1497,0
2021-09-02,2021-09-01,21617,950,4078,3721,3497,3800,2977,1688,906,0
2021-09-02,2021-09-01,31648,933,4056,3851,4856,5200,5351,4972,2429,0
2021-09-02,2021-09-01,12091,473,2171,1799,1856,2151,1876,1084,681,0
2021-09-02,2021-09-01,20696,288,1542,2398,1925,1888,3007,4292,5356,0
2021-09-02,2021-09-01,10827,146,635,770,763,1058,2005,2643,2807,0
2021-09-02,2021-09-01,16361,161,898,694,904,1619,3467,4561,4057,0
2021-09-02,2021-09-01,5708,144,770,531,848,1066,1037,904,408,0
2021-09-02,2021-09-01,7491,114,647,1665,1564,1163,986,792,560,0
2021-09-02,2021-09-01,9530,108,472,681,711,916,1351,2690,2601,0
2021-09-02,2021-09-01,12951,294,1383,1086,1055,1720,2580,2509,2324,0
2021-09-02,2021-09-01,2626,79,364,268,318,434,496,452,215,0
2021-09-02,2021-09-01,2846,56,363,676,451,394,391,361,154,0
2021-09-02,2021-09-01,11831,93,397,391,613,727,1541,3401,4668,0
2021-09-02,2021-09-01,3996,88,406,242,425,639,784,917,495,0
2021-09-02,2021-09-01,4520,82,370,410,475,520,689,1039,935,0
2021-09-02,2021-09-01,2886,164,510,493,494,389,426,278,132,0
2021-09-02,2021-09-01,2551,67,251,185,236,365,555,583,309,0
2021-09-02,2021-09-01,5524,197,878,473,668,1119,1214,633,342,0
2021-09-02,2021-09-01,3355,74,516,358,418,477,529,466,517,0
2021-09-02,2021-09-01,9163,132,591,319,370,965,1863,2562,2361,0
2021-09-02,2021-09-01,10772,89,470,422,408,1052,2689,3505,2137,0
2021-09-02,2021-09-01,1165,34,112,156,161,170,197,214,121,0
2021-09-02,2021-09-01,23002,10,97,206,241,523,3160,8141,10624,0
2021-09-02,2021-09-01,23567,17,123,164,204,402,2426,8008,12223,0
2021-09-02,2021-09-01,582,0,39,33,42,67,96,170,128,7
2021-09-02,2021-09-01,823,30,116,98,146,111,159,113,50,0
2021-09-02,2021-09-01,980,12,115,343,177,105,97,68,63,0
2021-09-02,2021-09-01,279,0,22,34,35,33,57,51,41,6
2021-09-02,2021-09-01,3237,0,35,40,32,76,685,1286,1076,7
2021-09-02,2021-09-01,2770,11,81,99,77,153,523,940,886,0
2021-09-02,2021-09-01,112,0,12,11,18,19,14,18,20,0
2021-09-02,2021-09-01,4,0,0,0,0,0,0,0,0,4
2021-09-02,2021-09-01,11059,186,1225,1585,1427,1585,1987,1759,1305,0
2021-09-02,2021-09-01,13323,278,1124,1264,1857,1973,2410,2416,2001,0
2021-09-02,2021-09-01,6311,49,1003,1919,1064,751,723,504,298,0
2021-09-02,2021-09-01,4467,22,150,160,174,298,772,1474,1417,0
2021-09-02,2021-09-01,13452,370,1585,1505,1832,2022,2528,2403,1207,0
2021-09-02,2021-09-01,5736,79,470,1174,991,884,1044,777,317,0
2021-09-02,2021-09-01,17643,713,2835,1717,3552,3729,2303,1689,1105,0
2021-09-02,2021-09-01,13507,433,2056,1292,2095,2572,2042,1927,1090,0
2021-09-02,2021-09-01,22415,519,2006,1636,2620,3018,3219,4965,4432,0
2021-09-02,2021-09-01,20262,377,1762,2642,3000,3033,3529,3189,2730,0
2021-09-02,2021-09-01,14847,266,1438,3309,2699,2181,2175,1718,1061,0
2021-09-02,2021-09-01,13718,283,1622,1626,1775,1997,2495,2370,1550,0
2021-09-02,2021-09-01,25280,540,2343,3128,3212,3722,4278,4193,3864,0
2021-09-02,2021-09-01,14127,335,1498,2513,2517,2309,2326,1674,955,0
2021-09-02,2021-09-01,18201,327,1586,1657,1819,2197,2838,3713,4064,0
2021-09-02,2021-09-01,20542,506,2389,1301,2207,3392,3914,3893,2940,0
2021-09-02,2021-09-01,27056,260,1571,1489,1629,2111,3281,6785,9930,0
2021-09-02,2021-09-01,22110,847,2838,1449,3761,4395,3090,3309,2421,0
2021-09-02,2021-09-01,17487,348,1530,1389,2109,2238,3065,4630,2178,0
2021-09-02,2021-09-01,13725,221,1275,3051,2558,2091,2033,1581,915,0
2021-09-02,2021-09-01,11801,251,1400,2536,2231,1883,1768,1185,547,0
2021-09-02,2021-09-01,15228,500,1650,2290,3125,2791,2266,1698,908,0
2021-09-02,2021-09-01,13993,251,1519,1711,1665,1893,2544,2322,2088,0
2021-09-02,2021-09-01,11505,182,797,1601,1482,1349,1928,2101,2065,0
2021-09-02,2021-09-01,16258,420,1755,1336,1520,2292,3367,3258,2310,0
2021-09-02,2021-09-01,10968,396,1496,864,1750,2334,1961,1424,743,0
2021-09-02,2021-09-01,8786,217,1392,1456,1449,1319,1426,982,545,0
2021-09-02,2021-09-01,5718,58,451,1367,878,736,881,812,535,0
2021-09-02,2021-09-01,4358,124,628,746,669,738,702,495,256,0
2021-09-02,2021-09-01,19024,290,1337,1551,1860,2213,3250,4106,4417,0
2021-09-02,2021-09-01,10395,248,1141,1047,1356,1651,2224,1733,995,0
2021-09-02,2021-09-01,8319,198,1168,1391,1209,1407,1345,993,608,0
2021-09-02,2021-09-01,29367,1177,4289,1807,4064,6120,4366,3911,3633,0
2021-09-02,2021-09-01,32884,651,3186,2287,2913,5037,6716,6247,5847,0
2021-09-02,2021-09-01,20661,697,2314,2213,3661,3733,3081,2522,2440,0
2021-09-02,2021-09-01,18522,402,1803,1072,1796,3035,4054,3879,2481,0
2021-09-08,2021-09-01,28514,1281,4169,3718,5654,5797,4073,2544,1278,0
2021-09-08,2021-09-01,16239,767,2906,2799,3003,2923,2171,1159,511,0
2021-09-08,2021-09-01,21554,628,2585,3399,3453,3370,3839,2800,1480,0
2021-09-08,2021-09-01,15817,616,2631,2345,2475,2839,2514,1642,755,0
2021-09-08,2021-09-01,25020,857,3502,3588,4749,4428,3868,2409,1619,0
2021-09-08,2021-09-01,37435,1330,4204,3148,5778,6602,6583,6379,3411,0
2021-09-08,2021-09-01,18955,476,2366,2704,2578,2858,3146,2747,2080,0
2021-09-08,2021-09-01,25155,1008,3938,3789,4895,5030,3366,1998,1131,0
2021-09-08,2021-09-01,23984,847,3168,3126,4368,4132,3702,3091,1550,0
2021-09-08,2021-09-01,25763,825,3285,4439,4183,3952,4627,2892,1560,0
2021-09-08,2021-09-01,19145,722,2951,2825,2932,3293,3061,2204,1157,0
2021-09-08,2021-09-01,14451,768,2755,2175,2212,2505,2098,1275,663,0
2021-09-08,2021-09-01,23971,1124,3704,3545,4413,4373,3525,2215,1072,0
2021-09-08,2021-09-01,25900,559,2472,2191,2564,3839,5600,5158,3517,0
2021-09-08,2021-09-01,24069,533,2439,2450,2763,3223,3711,4200,4750,0
2021-09-08,2021-09-01,13007,334,1570,1974,1864,1992,2196,1908,1169,0
2021-09-08,2021-09-01,17284,514,1906,2619,2830,2511,2842,2384,1678,0
2021-09-08,2021-09-01,24507,677,2672,3494,3649,3616,4364,3691,2344,0
2021-09-08,2021-09-01,15242,596,2268,2794,2522,2465,2313,1503,781,0
2021-09-08,2021-09-01,16223,525,2161,2534,2638,2253,2631,2096,1385,0
2021-09-08,2021-09-01,22615,799,3112,2531,3141,3908,4732,2920,1472,0
2021-09-08,2021-09-01,31040,846,3028,3413,4557,4616,5568,5228,3784,0
2021-09-08,2021-09-01,24238,396,1725,2256,2398,2492,4436,5602,4933,0
2021-09-08,2021-09-01,17501,249,1606,3790,2457,2150,2732,2370,2147,0
2021-09-08,2021-09-01,24639,464,2188,2536,2577,2925,3312,4855,5782,0
2021-09-08,2021-09-01,14815,576,2231,2198,2393,2399,2142,1827,1049,0
2021-09-08,2021-09-01,24209,623,2316,3909,4132,3871,3956,3133,2269,0
2021-09-08,2021-09-01,18389,691,2569,1906,2691,3371,2969,2462,1730,0
2021-09-08,2021-09-01,23306,408,2177,5141,3882,3301,3504,2847,2046,0
2021-09-08,2021-09-01,19448,905,3366,3319,3739,3273,2607,1488,751,0
2021-09-08,2021-09-01,19888,633,2387,2757,3265,3005,3183,2502,2156,0
2021-09-08,2021-09-01,27914,660,2064,1578,2547,3337,3980,6122,7626,0
2021-09-08,2021-09-01,18805,623,2464,3391,3366,2975,2887,1934,1165,0
2021-09-08,2021-09-01,34230,364,11281,10575,3841,2668,2671,1804,1026,0
2021-09-08,2021-09-01,37510,1165,4855,6347,6227,6200,6194,4266,2256,0
2021-09-08,2021-09-01,29317,513,4552,6909,4251,3329,3746,3070,2947,0
2021-09-08,2021-09-01,25509,1040,4074,3852,3973,4309,4093,2570,1598,0
2021-09-08,2021-09-01,30562,1110,4210,4499,5056,5126,4656,3920,1985,0
2021-09-08,2021-09-01,36052,968,3883,5737,6047,5464,5960,4852,3141,0
2021-09-08,2021-09-01,27957,906,4056,4518,4483,4252,4392,3353,1997,0
2021-09-08,2021-09-01,27630,853,3980,6214,4912,4555,3955,2113,1048,0
2021-09-08,2021-09-01,22839,1077,3967,3538,3627,4023,3514,2012,1081,0
2021-09-08,2021-09-01,25266,1326,4812,4065,4064,4408,3645,1873,1073,0
2021-09-08,2021-09-01,28156,729,3376,3886,4003,4226,5153,4179,2604,0
2021-09-08,2021-09-01,35694,806,4035,5394,4621,5213,6473,5652,3500,0
2021-09-08,2021-09-01,30815,1381,4677,4823,5376,5209,4749,2980,1620,0
2021-09-08,2021-09-01,21954,1133,4164,3763,3584,3795,2974,1669,872,0
2021-09-08,2021-09-01,21798,833,3213,2513,3655,4125,3132,2788,1539,0
2021-09-08,2021-09-01,23539,1005,4159,3928,3938,4245,3374,1934,956,0
2021-09-08,2021-09-01,31938,1098,4087,3941,4914,5240,5413,4954,2291,0
2021-09-08,2021-09-01,26223,880,3584,3488,4113,4307,4539,3289,2023,0
2021-09-08,2021-09-01,24735,353,2355,5601,3558,3077,3663,3139,2989,0
2021-09-08,2021-09-01,25483,629,3150,5071,4268,3461,3560,3253,2091,0
2021-09-08,2021-09-01,26966,721,2958,4722,4472,4063,4445,3416,2169,0
2021-09-08,2021-09-01,26353,582,2618,4108,3747,3645,4706,4248,2699,0
2021-09-08,2021-09-01,20340,882,3298,3336,3543,3468,3028,1876,909,0
2021-09-08,2021-09-01,18107,507,2501,3515,3042,2734,2851,1989,968,0
2021-09-08,2021-09-01,19652,478,2363,3970,3199,2787,2835,2483,1537,0
2021-09-08,2021-09-01,18124,392,1801,3511,3282,2706,2931,2282,1219,0
2021-09-08,2021-09-01,23370,784,3122,3804,3692,3907,3923,2764,1374,0
2021-09-08,2021-09-01,20739,624,2583,3130,3128,3188,3532,2584,1970,0
2021-09-08,2021-09-01,16498,707,3494,2532,2578,2934,2264,1298,691,0
2021-09-08,2021-09-01,19925,707,2849,3077,3137,3395,3241,2073,1446,0
2021-09-08,2021-09-01,23704,695,3403,4496,3675,3460,3506,2522,1947,0
2021-09-08,2021-09-01,18701,463,2067,2187,2475,2427,3170,3405,2507,0
2021-09-08,2021-09-01,11189,235,1273,1586,1460,1603,2016,1765,1251,0
2021-09-08,2021-09-01,20877,331,1598,2456,1929,1906,3097,4369,5191,0
2021-09-08,2021-09-01,10883,165,646,777,793,1075,2033,2695,2699,0
2021-09-08,2021-09-01,16419,189,899,721,900,1673,3546,4630,3861,0
2021-09-08,2021-09-01,5774,170,795,527,885,1069,1053,886,389,0
2021-09-08,2021-09-01,7660,135,696,1723,1602,1184,983,802,535,0
2021-09-08,2021-09-01,9588,118,490,692,732,932,1396,2753,2475,0
2021-09-08,2021-09-01,13002,341,1390,1069,1089,1754,2600,2527,2232,0
2021-09-08,2021-09-01,2659,107,349,269,329,446,500,452,207,0
2021-09-08,2021-09-01,2887,68,383,675,460,393,407,349,152,0
2021-09-08,2021-09-01,11898,110,409,402,621,750,1593,3499,4514,0
2021-09-08,2021-09-01,4038,110,407,239,444,652,799,911,476,0
2021-09-08,2021-09-01,4568,98,383,412,493,522,712,1049,899,0
2021-09-08,2021-09-01,2988,200,519,532,517,392,432,270,126,0
2021-09-08,2021-09-01,4488,27,158,159,182,305,810,1494,1353,0
2021-09-08,2021-09-01,2573,72,256,188,242,373,563,583,296,0
2021-09-08,2021-09-01,5548,225,866,483,678,1150,1190,631,325,0
2021-09-08,2021-09-01,3398,100,523,374,421,482,536,460,502,0
2021-09-08,2021-09-01,9194,150,599,308,379,1002,1903,2607,2246,0
2021-09-08,2021-09-01,10807,97,480,427,414,1099,2760,3495,2035,0
2021-09-08,2021-09-01,1187,43,121,155,169,169,199,214,117,0
2021-09-08,2021-09-01,23060,11,103,216,242,551,3334,8334,10269,0
2021-09-08,2021-09-01,23600,20,127,164,206,425,2559,8299,11800,0
2021-09-08,2021-09-01,587,0,39,36,45,69,96,169,126,7
2021-09-08,2021-09-01,826,37,114,102,140,113,158,117,45,0
2021-09-08,2021-09-01,981,15,121,345,168,106,97,67,62,0
2021-09-08,2021-09-01,281,0,22,36,33,35,59,51,38,7
2021-09-08,2021-09-01,3247,0,37,39,34,86,706,1314,1022,9
2021-09-08,2021-09-01,2774,12,84,97,78,157,549,942,855,0
2021-09-08,2021-09-01,113,0,13,10,18,21,16,17,18,0
2021-09-08,2021-09-01,4,0,0,0,0,0,0,0,0,4
2021-09-08,2021-09-01,13381,315,1124,1304,1860,1985,2450,2448,1895,0
2021-09-08,2021-09-01,6360,59,1062,1919,1062,756,715,503,284,0
2021-09-08,2021-09-01,12282,581,2205,1823,1897,2168,1886,1060,662,0
2021-09-08,2021-09-01,13521,429,1578,1530,1863,2034,2575,2344,1168,0
2021-09-08,2021-09-01,5778,92,500,1195,986,893,1038,771,303,0
2021-09-08,2021-09-01,17813,836,2814,1782,3644,3719,2273,1709,1036,0
2021-09-08,2021-09-01,13657,516,2059,1318,2174,2570,2067,1912,1041,0
2021-09-08,2021-09-01,22534,600,2010,1672,2664,3037,3254,5094,4203,0
2021-09-08,2021-09-01,20426,448,1810,2688,3029,3088,3539,3201,2623,0
2021-09-08,2021-09-01,14965,303,1520,3340,2687,2197,2195,1709,1014,0
2021-09-08,2021-09-01,13845,354,1640,1656,1811,2012,2523,2347,1502,0
2021-09-08,2021-09-01,25428,623,2370,3174,3246,3762,4306,4208,3739,0
2021-09-08,2021-09-01,14256,396,1536,2541,2536,2332,2341,1659,915,0
